fsa,LDU,latitude,longitude,distance_min
K7M,2J8,44.221447,-76.521423,2.2025027125477834
K8V,6J5,44.09433,-77.594269,0.320412315424237
L1C,1P9,43.911896,-78.673576,0.48525935450836183
L1E,1M6,43.913746,-78.810028,0.7577079413939344
L1G,4L9,43.91143,-78.872375,1.439118317239577
L1J,1R2,43.877399,-78.869812,0.7670997234872636
L1J,2N3,43.895756,-78.883858,0.36707511276631105
L1N,7G2,43.885448,-78.908646,0.20535575146473303
L1S,2M2,43.850857,-79.016373,0.43461827135583325
L1T,3H8,43.867825,-79.034576,0.3621275909289599
L1X,1L6,43.840843,-79.12709,1.2241136768767065
L2A,3N8,42.912212,-78.914398,0.42673336210318086
L2H,1E3,43.096512,-79.12471,1.4594830215546541
L2M,1P4,43.225407,-79.209045,3.6072964847124678
L2R,5S8,43.161777,-79.249146,0.1889270325321509
L2S,1C9,43.137032,-79.253761,1.990527418200223
L3C,5K2,42.982559,-79.261841,1.2294565014213739
L3K,1L9,42.890369,-79.245773,0.5828583224726684
L3M,5J3,43.188694,-79.558899,0.43967377332701013
L3P,1V5,43.877117,-79.269005,0.5542397789439156
L3S,1R7,43.83725,-79.285027,0.6313669556399168
L3S,4E4,43.84671,-79.257706,0.46876829969314665
L4C,3R5,43.874031,-79.438965,0.12445775006418092
L4E,0J3,43.918983,-79.473694,0.5585827198073497
L4H,0E9,43.856117,-79.554115,0.503297710094188
L4L,2C3,43.777939,-79.607986,0.2970482448364281
L4M,3B8,44.397755,-79.69725,0.5791016975970373
L4T,4C7,43.734676,-79.630394,1.7151608592305325
L4Y,2A4,43.605743,-79.579079,0.46144382561420555
L5C,3X5,43.572227,-79.670845,0.6171014815606993
L5G,3Z1,43.572361,-79.585014,1.299272543269881
L5L,5H3,43.519596,-79.696983,0.8238500023987143
L5N,2Z6,43.567734,-79.752831,1.2217362216731522
L5N,5X5,43.564526,-79.756248,1.2040349425762245
L5T,2R4,43.635834,-79.707497,0.6987139897920593
L5V,0A1,43.592171,-79.67276,0.4943930890071644
L6A,3Y9,43.864223,-79.514389,1.1796502629595875
L6B,1C2,43.895515,-79.233727,0.4170936346734781
L6H,3Z3,43.481838,-79.69912,0.3161555470641415
L6J,4R3,43.467098,-79.650902,1.4876236095128463
L6S,4X7,43.725426,-79.759171,0.4512133242410888
L6S,5V9,43.715939,-79.743408,1.2357019310063337
L6T,1H7,43.704155,-79.704193,0.5065404784235197
L6V,3W7,43.71769,-79.771828,0.8246171170457979
L6Y,0K7,43.64373,-79.760841,0.4043303480322091
L6Z,1R9,43.722569,-79.805412,0.7412746949521954
L6Z,3B5,43.730331,-79.785011,0.8672541517920686
L7A,1S7,43.686966,-79.815018,0.4719348188327202
L7B,1G4,43.927094,-79.523804,0.32396103416171773
L7K,0L6,43.930782,-80.002914,7.450144165674924
L7K,1Y6,43.856274,-79.966461,8.124271303064148
L7M,1S9,43.364494,-79.81617,0.2925177481554347
L7P,5C5,43.363548,-79.828636,0.6119326087942686
L7R,4G7,43.328541,-79.787811,0.6013983688169837
L8H,3C6,43.246407,-79.789108,0.24921894896131544
L8K,5V4,43.213943,-79.799225,0.4035631049712862
L8L,2M8,43.250542,-79.821487,0.375761054497367
L8P,2K8,43.250179,-79.881813,0.606225005015062
L8V,4J3,43.219887,-79.841652,0.12968411163048335
L9C,5N3,43.241688,-79.927788,1.0334172379119488
L9G,2B9,43.225578,-79.976898,0.17597000074736344
L9G,4P1,43.211613,-80.002403,0.9624806340690525
L9H,5Y5,43.28537,-79.898224,2.4857954434609106
L9T,1S3,43.513409,-79.88459,0.16945058163442425
L9T,2Y8,43.52087,-79.878304,0.38144352684367566
L9T,8M4,43.524189,-79.842163,1.0873331489482512
L9T,8X7,43.526688,-79.848442,1.1538817373998285
M1C,4K8,43.796604,-79.179634,1.4288549214716468
M1K,2K2,43.727257,-79.270027,0.509649290566391
M1L,1G6,43.695446,-79.277695,0.2141805689949617
M1N,3P1,43.705029,-79.25663,0.8815260970950585
M2K,2T1,43.782291,-79.390251,0.9904625474346257
M3C,2S2,43.727367,-79.34536,0.16220630423337332
M3H,6A8,43.770393,-79.467171,0.25925593387859036
M3M,2C2,43.731075,-79.490379,0.7507325186475438
M3N,2H4,43.774128,-79.525589,0.5951580984350011
M4E,2T7,43.675011,-79.296394,0.43980518425311516
M4P,2H7,43.712624,-79.39975,0.12475768223856377
M4S,1C7,43.698887,-79.388329,0.6358134000111965
M5M,2H5,43.735382,-79.406082,0.1739756995669238
M5M,3Y5,43.739933,-79.427101,0.5918466539456714
M5V,3V8,43.640099,-79.391731,0.14441049471065398
M6A,1P9,43.719269,-79.469559,1.06080307773046
M6C,1G7,43.682838,-79.430939,0.2839564256218039
M6M,1G9,43.686935,-79.463921,0.6908688872066187
M6S,3M9,43.664131,-79.485443,0.20888940929437239
M7Y,4N5,43.66304,-79.322563,0.10713895465112146
M8V,0H6,43.625755,-79.478287,0.3704450880207892
M8W,1P8,43.593105,-79.538956,0.43686942096839243
M8W,3Y2,43.599754,-79.547691,0.282693096255922
M9C,1Z1,43.645054,-79.589325,0.974764011143941
N0E,1B0,43.092075,-80.518044,7.21680147886626
N1C,1C8,43.497475,-80.239357,2.0779318707444823
N1T,1T4,43.384579,-80.297913,0.786138908348854
N2E,2T6,43.409168,-80.486267,0.7365958168814946
N2P,1S5,43.388275,-80.430992,0.636464367357995
N3L,1W3,43.183331,-80.374046,1.3570849959273181
N3R,3V4,43.150726,-80.261353,0.9559559570266921
N5X,4H2,43.039036,-81.270226,1.2576374003510766
N5X,4K8,43.042347,-81.242027,1.3252891070623494
N6B,2A8,42.990158,-81.243172,0.5320784206404129
N6B,2M9,42.979198,-81.239075,0.30015387547103756
N6G,1M2,42.996471,-81.291512,1.2112993149155948
N6K,1V5,42.947189,-81.301529,0.9760912680100269
N9E,2T3,42.265129,-83.02607,0.18689766703855254
N9G,2X3,42.251656,-83.026886,1.666744513759465
N9H,1L1,42.252048,-83.047318,0.9134066249524027
N9J,1V7,42.217937,-83.095673,2.1911098900808303
P3A,1B8,46.511658,-80.936897,1.0032661749436864
P7A,7P8,48.459084,-89.23526,1.1532885101844905
P7C,3E6,48.40023,-89.239983,0.4576634073410162
P7G,1X2,48.461094,-89.302513,3.523721802239615
P7K,1H6,48.362392,-89.357513,4.264099514337779
L4W,1N7,43.654984,-79.64045,0.5854955333431701
N2K,1P3,43.477695,-80.486511,1.7649613367730248
N3R,1K3,43.168591,-80.293091,0.8978174965000993
K1B,5K8,45.41787,-75.60424,1.217606789661362
K1E,2T1,45.458618,-75.4972,0.24094307259901387
K1K,2M4,45.438148,-75.639313,0.49748978517796155
K1V,0Y3,45.354652,-75.648056,0.23013837556323177
K1V,7N7,45.336979,-75.670837,1.5289807490279914
K1Y,4L3,45.406857,-75.718987,0.7575805970217806
K2C,2M5,45.362072,-75.756409,1.2771945942412009
K2G,4B7,45.333858,-75.745804,1.6475289645783024
K2J,6N8,45.250755,-75.746223,1.981290584474191
K2K,1C2,45.332966,-75.90197,0.4337810970508439
K2T,0A8,45.319714,-75.929405,1.203942351239551
K7K,3W2,44.237839,-76.492348,0.6115759541875824
K7M,2K4,44.221478,-76.52459,2.170284394599611
L1J,2S2,43.899078,-78.884628,0.7359936260588028
L1P,0C6,43.931091,-78.964745,1.8122959194486519
L1S,5C5,43.855343,-79.016037,0.7521065788132317
L1X,2H8,43.854256,-79.089432,1.2853150611558404
L2E,4J7,43.100891,-79.075684,0.8905010926297997
L2G,5J8,43.086212,-79.10601,0.3300107240553051
L2J,3N8,43.1273,-79.11779,1.458419977341778
L2M,1K8,43.217091,-79.218681,2.427011688516901
L2T,3E3,43.131245,-79.230988,0.47782596179133474
L3M,2G5,43.200439,-79.552177,1.0923861345414885
L3X,2H8,44.033497,-79.439636,1.7520981444220887
L4A,2A5,44.011223,-79.338257,6.155683951853417
L4B,1J3,43.863121,-79.381676,1.0853958380282438
L4H,1B8,43.801567,-79.620049,0.842677490641336
L4J,5L6,43.804676,-79.4272,0.5215254828321957
L4J,6N9,43.799953,-79.457794,0.8395960956192364
L4L,1L8,43.777184,-79.598267,0.9097034061240833
L4L,1V2,43.781555,-79.604698,0.7635714057911478
L4L,7B4,43.785236,-79.58313,0.7261580778837206
L4L,8L1,43.856361,-79.568695,1.3028558145373672
L4L,9A8,43.791325,-79.597,0.8139908018134141
L4M,2V9,44.407646,-79.667763,0.44087671367519693
L4N,9Y3,44.328487,-79.688423,0.4813073810112477
L4P,3K6,44.216393,-79.460449,1.1466464247000372
L4Z,3B9,43.613163,-79.649193,0.24284913945966752
L5C,1N3,43.562752,-79.652435,0.7872829084065992
L5C,2M5,43.556133,-79.655464,0.7967837710594364
L5J,3V8,43.505005,-79.646873,0.6620025505716136
L5N,8G8,43.581779,-79.789864,0.8735345743033373
L5R,2X7,43.591396,-79.661179,0.4444339259229275
L5T,2Y2,43.705124,-79.661385,2.4494240740126965
L6A,3N1,43.867996,-79.521156,1.7532426376784713
L6A,3T7,43.89386,-79.510612,3.669715809377962
L6A,4G3,43.880753,-79.47187,2.224714637150034
L6C,1B1,43.886364,-79.361382,0.8611447347542884
L6J,7S2,43.482353,-79.655342,0.24900104888766855
L6R,0R8,43.760983,-79.771332,1.005457217962026
L6T,5B1,43.692234,-79.70121,1.17219450060551
L6Y,0K4,43.645481,-79.759819,0.4021336755875529
L7A,3M3,43.702187,-79.835892,0.3822981630612084
L7C,2W5,43.825165,-79.794319,5.961518763990688
L7G,1G1,43.640347,-79.891838,1.0197969554209922
L7J,1C1,43.631691,-80.043304,0.23631301553179038
L7K,0G8,43.905804,-80.022652,5.988511670905142
L7L,4S8,43.373291,-79.733696,0.6374561119645553
L8B,0N3,43.348183,-79.8871,1.738632741951989
L8H,3H3,43.254124,-79.809319,0.2522512477892098
L8J,1R6,43.200478,-79.815735,0.964894327984807
L8K,4T9,43.220539,-79.805908,0.5660421388556385
L8P,2A2,43.25515,-79.884895,0.11234704407091585
L8R,3P4,43.267677,-79.879356,0.4322126889986467
L9A,4B6,43.237244,-79.863113,0.8245034863962795
L9A,4G6,43.234829,-79.862389,0.5914818997305213
L9C,4N7,43.233406,-79.902328,0.5388182064336673
L9C,6Z2,43.227467,-79.912453,0.6376520359200727
L9R,1A6,44.144829,-79.878502,0.4157895369498999
L9R,1S5,44.158188,-79.796722,5.707213480488825
L9S,4E1,44.310925,-79.5438,0.7605435145777244
L9T,6S9,43.525841,-79.858604,0.5513465375374239
L9W,4H7,43.907341,-80.103104,1.0919424020145119
M1B,2R3,43.806046,-79.202293,0.7864791110646354
M1B,5T1,43.799129,-79.150139,0.2237218133917492
M1B,5W8,43.821838,-79.176804,3.0440002294500697
M1E,1J3,43.743706,-79.203011,0.402798361390023
M1E,4L3,43.793362,-79.208595,0.8425059291208211
M1J,1C7,43.750519,-79.253975,0.8224148979536908
M1L,4N7,43.695171,-79.284012,0.5668046078288361
M1S,1X7,43.781437,-79.2742,0.4680073726888029
M1V,1X1,43.819141,-79.282677,0.2689541416933919
M1V,2H7,43.82373,-79.294861,0.38901305722026214
M1W,0A1,43.801128,-79.319443,0.31079300373962954
M2K,2S7,43.767998,-79.380928,0.10996456925702693
M3H,2E5,43.74469,-79.445068,0.997549955886013
M3J,1R7,43.758259,-79.492615,0.2923266357084905
M3M,1Z7,43.729641,-79.496826,0.8904769129178234
M4C,3H6,43.697105,-79.327896,0.09990606286071117
M4C,3S5,43.689663,-79.319878,0.6285173209890121
M4J,4T3,43.690475,-79.331512,0.7931124672654671
M4M,2V1,43.66618,-79.340843,0.3557364632799033
M4P,2A4,43.714207,-79.389603,0.669673216190457
M4T,1Z8,43.686886,-79.395836,0.1409303019171477
M4T,2G7,43.6866,-79.381294,0.4357622555412306
M5R,3A6,43.679207,-79.414055,0.5903134457581917
M5V,2K2,43.646519,-79.395226,0.08535489723701954
M6C,1E7,43.683064,-79.427612,0.1587352165160618
M6R,2E2,43.642509,-79.442139,0.4583786704476919
M8X,1N5,43.653221,-79.515701,0.7149863569226422
M9A,2W7,43.657909,-79.522644,0.4620954610015191
M9A,3E7,43.667103,-79.530968,0.49422487962678946
M9C,1L7,43.629665,-79.577553,0.19740290311203681
N1E,7L6,43.578285,-80.268173,1.3722519912586004
N1H,4T6,43.539066,-80.251274,0.7141387454599515
N2B,3M6,43.462383,-80.434517,1.4321702663598597
N2H,2G6,43.442028,-80.458565,1.0610394459005033
N2L,4A4,43.487507,-80.532661,0.6754065478476636
N2L,4N2,43.487881,-80.557693,1.0210633308083032
N2N,3P6,43.431965,-80.551414,0.6410422968828043
N2R,1L9,43.381794,-80.500381,2.7121480651801972
N2V,1N3,43.508015,-80.531464,0.6336524527500245
N3C,2Y3,43.43988,-80.313972,1.001458244723526
N3L,1T2,43.20303,-80.399017,1.1015028153337072
N5W,3K2,42.994289,-81.221664,0.7368243371234261
N5Z,3H2,42.962559,-81.203575,0.29255715388823555
N6A,2L7,43.009953,-81.257957,0.3054629826052842
N6C,5R1,42.949211,-81.251305,1.215645359173402
N6E,2T6,42.935108,-81.203506,1.639241250435051
N6H,3Y2,42.9757,-81.32756,0.2747911706615563
N8S,2A8,42.32523,-82.949486,0.8472470208119952
N8X,2S7,42.299374,-83.009392,0.4346052213289347
N9A,3Z4,42.314526,-83.017754,0.6876315758325637
N9E,4J5,42.26107,-83.0186,0.9286712547454855
N9G,2S5,42.237019,-82.992821,2.043071135215096
P3E,1S9,46.478443,-81.013985,0.47162273428794693
P3L,1G8,46.551308,-80.865189,0.47052659714863865
P3L,1H5,46.549725,-80.86866,0.7736320900614793
P7A,0K7,48.514729,-89.007591,13.744368490940145
P7A,0Y8,48.510067,-88.985283,15.114640459297206
P7A,1Z5,48.472034,-89.184875,0.48565874818395627
P7A,2N4,48.45047,-89.207733,0.5661468222178876
P7A,7C7,48.447147,-89.226837,0.5120151835058189
P7B,1Z6,48.430367,-89.234917,0.22290822058994159
P7C,2G9,48.389145,-89.243538,0.5645537806809632
P7E,4L2,48.369339,-89.290245,0.7628959141292558
P3L,1J2,46.543167,-80.878235,1.8053037051365428
P7B,3H1,48.421562,-89.236092,0.2617352108393833
K1G,5C7,45.367363,-75.615479,2.206335806926221
K1H,5G4,45.396259,-75.659142,1.3940925268067408
K1J,6C3,45.458778,-75.615303,1.423353175641545
K1K,3B4,45.451866,-75.654297,1.2647558770158862
K1N,6E8,45.426113,-75.687027,0.1845882199283841
K1V,1G2,45.297405,-75.696068,2.1512191689868576
K1V,2R4,45.343639,-75.668396,0.8205028776828196
K2A,2K7,45.379097,-75.754074,0.22706469760199932
K2C,1A4,45.35619,-75.755562,0.7809189093110862
K2G,1P9,45.341572,-75.739342,0.7237555710664464
K2G,3E8,45.34164,-75.730698,0.4502141379908352
K2H,0A4,45.361549,-75.856613,4.019652954348169
K4A,3P5,45.449711,-75.452744,2.1958148602469443
K7M,4N7,44.221687,-76.577736,0.726078049361672
K7P,0L1,44.261383,-76.5895,1.1019751987016213
K8P,3T2,44.167587,-77.39447,0.5502082019563315
K8V,4P5,44.106937,-77.586174,0.9908592576691441
L1B,1P2,43.895226,-78.63459,3.9651903771310986
L1C,1M2,43.909512,-78.682404,0.24036672714768648
L1C,6H7,44.021358,-78.748024,11.102316490237829
L1H,8S7,43.862911,-78.830513,3.347515330442565
L1N,5B1,43.879654,-78.947426,0.0883252965722608
L1N,5M1,43.874165,-78.953453,0.7615651159144161
L1S,4X5,43.822315,-79.030312,1.507715824248868
L1V,6S5,43.819366,-79.152573,2.1232575427206646
L2H,1A4,43.114285,-79.133499,0.6736229412113376
L2N,4G4,43.196442,-79.261909,0.2681164035027068
L2N,4N4,43.192684,-79.26297,0.38986454121687375
L2R,6K8,43.169994,-79.258644,0.5535966142195766
L3C,4N2,42.997101,-79.277336,0.7730953395666571
L3P,1C1,43.872158,-79.262215,0.35995878953863647
L3R,4B6,43.836113,-79.325508,0.4239436211588375
L3Y,4B4,44.054562,-79.459938,0.24575023674341093
L4A,0B4,43.973076,-79.262032,0.491893721695744
L4N,8T5,44.338707,-79.719231,1.6422859710204933
L4S,1V9,43.881779,-79.414253,0.40766762943778106
L4W,4P8,43.641647,-79.631409,0.09914975692268989
L5B,1S6,43.567776,-79.606461,0.6615446225256681
L5H,1L9,43.529247,-79.613762,0.20427608349824114
L5J,1T4,43.528759,-79.625847,0.855604402512727
L5L,4E6,43.532001,-79.712776,1.0632388373205304
L5M,4P1,43.556198,-79.706039,0.5234166914960373
L5M,5G1,43.566887,-79.718079,1.0689290644437872
L5N,1Y6,43.597477,-79.7677,1.1106433604304542
L6J,6B2,43.477291,-79.635231,1.6461955375360733
L6X,3G2,43.669239,-79.781662,0.2954544871990823
L7R,3S3,43.33427,-79.823639,0.9047086770827245
L7R,4T5,43.329491,-79.806984,0.39936510247619134
L8E,1G1,43.230247,-79.759499,0.5019950902267333
L8G,2B3,43.22533,-79.764008,0.3549087866985014
L8K,6G1,43.21143,-79.78141,1.354579182565427
L8L,6R5,43.256119,-79.830765,0.44073715877556435
L9C,2K5,43.22921,-79.902115,0.6645470160771427
L9G,2E8,43.211117,-79.983078,0.7686201912080479
L9H,5J4,43.280197,-79.993515,3.30224637879237
M1B,5R8,43.800545,-79.202423,0.18725914329306198
M1E,1Y2,43.754189,-79.190025,1.154271048993207
M1H,1E3,43.754097,-79.230988,0.3672438479061229
M1H,1E4,43.756432,-79.229286,0.0956751231455096
M1K,2X4,43.737076,-79.27684,0.752156956551937
M1K,5H1,43.729099,-79.265175,0.3800971648767831
M1L,1B7,43.69223,-79.284195,0.38692595741325736
M1M,1C5,43.718674,-79.23246,0.4445566106102173
M1X,1P4,43.815365,-79.174385,2.6008378677919883
M2P,1K5,43.752972,-79.397743,0.34799451078738963
M4E,3W7,43.686588,-79.295845,0.34021029292856597
M4L,1Z2,43.671803,-79.324493,0.46009377370432847
M4M,1S4,43.665138,-79.340027,0.413547908318307
M5C,3C8,43.650169,-79.374626,0.08791351139881765
M6C,2C7,43.699642,-79.431419,0.0993281867590565
M6P,1K5,43.661613,-79.463516,0.408122201630211
M6P,3E2,43.656822,-79.476036,0.6102504074012195
M8Z,4G4,43.628956,-79.512741,0.7651310742996795
M9N,2H1,43.705608,-79.505943,0.1285974894253741
M9P,1Y8,43.697132,-79.523323,0.5709585503451656
N1E,2P3,43.5578,-80.237282,0.47448840289116145
N2G,3N9,43.441738,-80.484169,0.5068312399403423
N2J,0C6,43.459885,-80.518288,0.08064796874242611
N2L,4N5,43.488117,-80.558319,1.0433826074796688
N2L,4P8,43.492985,-80.555489,0.5293166907848552
N3B,3J7,43.588284,-80.553146,1.2217835452370753
N3C,3B8,43.426727,-80.300392,1.040591348044794
N3R,4P4,43.161667,-80.270203,0.2035067894069645
N3R,5V8,43.175171,-80.252609,0.49176588475045996
N3S,2W8,43.126896,-80.244202,0.4700027236461324
N3S,3C4,43.136967,-80.226173,1.6898796530495872
N3T,3Z6,43.147888,-80.27504,0.5606780282002884
N5W,1V3,42.974895,-81.171227,0.9433910840026839
N5X,2L1,43.028351,-81.271248,0.21882651136131817
N6H,2V3,42.970291,-81.30349,1.4277592870335372
N7G,2A5,42.961647,-81.631508,0.6286338918907075
N9B,2H5,42.310638,-83.058357,0.46132300159134626
N9G,1P5,42.24609,-82.996483,1.0223017960100393
P3P,1S5,46.652748,-81.009544,1.5597472055423514
P7A,6Z6,48.451317,-89.215813,1.1189537280397652
P7C,1R7,48.386433,-89.286728,0.7440312124163283
P7C,4N6,48.392872,-89.276855,0.1447459327796502
L6S,2X2,43.735981,-79.736214,0.6795980773629294
M6M,3N3,43.684685,-79.467476,0.584568385897639
K1A,0Y3,45.400051,-75.705009,0.2941822839118822
K1A,1G5,45.400051,-75.705009,0.2941822839118822
K1V,6J4,45.373158,-75.688293,1.2590580716348239
K2A,3T5,45.379101,-75.775803,0.8634253456386088
K2E,5X2,45.324993,-75.70768,1.64943654767052
K2G,0R9,45.337029,-75.777534,0.5294688457792663
K2H,6E4,45.321777,-75.818489,0.6192507094282447
K2S,1M4,45.271111,-75.913979,1.2915325088038907
K4C,1J4,45.523724,-75.341042,3.4608606968126643
K7M,8T6,44.257576,-76.554459,1.3657283385738295
K8N,5G4,44.174862,-77.34317,1.1408058671837742
K8V,6P3,44.114017,-77.573112,1.3390694203517377
K9K,2S8,44.29557,-78.379303,2.632918885407826
L1S,1P8,43.848331,-79.016518,0.44572911231636525
L1S,3V2,43.820419,-79.02153,1.2921553941034356
L1V,1H3,43.83984,-79.115433,1.177450210413004
L2G,2M7,43.083355,-79.108757,0.6169220224434666
L2M,7T2,43.181976,-79.206062,0.4097717362078676
L2N,6Y4,43.196114,-79.286469,2.203314799021137
L2P,3Y8,43.156818,-79.228073,1.0364060005286035
L2V,5C4,43.114132,-79.224304,1.4832303448347914
L2V,5E9,43.125256,-79.199089,0.16038920204343257
L3B,5E9,42.974613,-79.226349,1.1251612699761697
L3C,2A6,42.972477,-79.262077,1.454771936126723
L3K,1P5,42.891827,-79.233192,0.45551854530473185
L3P,0H6,43.875046,-79.259521,0.052453115689224325
L3S,4V6,43.848564,-79.253944,0.48087136466601943
L3T,2X7,43.812263,-79.390236,0.9383458627445
L3Y,2E9,44.053658,-79.473732,0.17984866311082867
L4H,1W3,43.826679,-79.616051,0.5770347052580846
L4H,3G4,43.825703,-79.575264,1.4121740970770456
L4K,1N8,43.800659,-79.518837,0.6423729374988426
L4K,1S5,43.792236,-79.51545,0.8756075196470939
L4M,5E9,44.408478,-79.703522,0.17215422755969936
L4M,5Z5,44.404747,-79.649406,1.9255627297516924
L4P,1B3,44.24596,-79.482597,1.0287759935975427
L4P,1Z8,44.237003,-79.463615,0.8189999139225845
L4S,1J5,43.897038,-79.425804,1.2298191339607318
L4X,1R3,43.616905,-79.590645,1.0004907299035914
L4X,2V7,43.623283,-79.569069,0.6191137743072118
L5G,3N4,43.559803,-79.578331,0.43643328875847764
L5M,3P4,43.578564,-79.689522,0.6364779953564961
L6A,0Z5,43.859615,-79.467201,1.251262365378133
L6A,2C7,43.852638,-79.53418,0.1291769480270653
L6M,0P3,43.469578,-79.748093,0.48655448108146226
L6M,1Z8,43.448036,-79.727051,1.4247289296579875
L6M,2B4,43.442314,-79.72583,1.18736937469724
L6M,4B6,43.449715,-79.751854,0.5477516612589435
L6P,1P5,43.783352,-79.661659,0.1755744066793726
L6T,4L1,43.709431,-79.680244,1.1333042569286602
L7E,5T5,43.86145,-80.004707,9.697924319591493
L7J,2M2,43.634602,-80.042023,0.4494961913172005
L7N,1J9,43.345852,-79.768387,0.7891222619441294
L7P,2Z5,43.363846,-79.840981,0.8274611001075752
L8B,0V6,43.333492,-79.92881,2.2103887925596526
L8G,1X6,43.21981,-79.756943,0.402061003225286
L8H,5A5,43.242188,-79.80526,0.4534221282459549
L8S,1T8,43.261456,-79.905647,0.03159658452530808
L8V,1C3,43.239159,-79.842636,0.654066744063243
L9T,6B3,43.518375,-79.846909,0.35254418512218744
L9W,3V5,43.911243,-80.091591,0.9507187439302532
M1L,2E8,43.718735,-79.298851,0.5631156178686791
M1R,1L7,43.742168,-79.300499,0.18210877237085152
M1S,1M1,43.794128,-79.284302,1.0181362611591176
M1S,4J4,43.796654,-79.248802,0.6926683879491553
M1X,1P2,43.835686,-79.232391,1.4645588902752202
M2H,1W4,43.792912,-79.370132,0.31800842681671654
M2N,1E2,43.756367,-79.414703,0.4579308038203858
M3B,3C4,43.750202,-79.369362,0.9400484094528706
M3L,1L7,43.723122,-79.5131,0.18730783287765373
M3M,1L9,43.727909,-79.502007,0.9914758037110875
M4J,1X1,43.683674,-79.345886,0.42347122277834776
M4J,3X7,43.681114,-79.335052,0.35677714510724445
M4J,4H8,43.683331,-79.331978,0.6661115111262575
M4L,1Z8,43.67247,-79.321571,0.2148893446455922
M4S,2N2,43.70565,-79.388985,0.04246181539199852
M4W,1S8,43.678654,-79.376617,0.6899339381876095
M5A,1V9,43.656109,-79.370804,0.23761267220244767
M5R,1J1,43.675087,-79.394325,0.15490885283571995
M5S,3L2,43.664055,-79.388939,0.11880299772408082
M5T,1Z6,43.649746,-79.393448,0.22437654047899347
M5V,3T7,43.635471,-79.405869,0.339773881612123
M6A,1E1,43.711716,-79.466171,0.8627119996954657
M6A,1H1,43.71814,-79.452431,0.21765132605487297
M6A,2E6,43.732441,-79.431305,0.6003043597092816
M6P,3W5,43.662628,-79.449814,0.38139204730879833
M6R,1E7,43.641415,-79.445717,0.29070404091018914
M6S,4K5,43.648666,-79.489555,0.4288925667678649
M8W,2V9,43.611507,-79.544716,0.39365262826268127
M8Z,1C6,43.615837,-79.506378,0.3750830358322909
